"annotation_id","annotator","created_at","date","flag","id","ids","lead_time","sentiment","target","text","updated_at","user" 
397,"1","2024-10-28T09:41:35.909509Z","Wed Jun 03 05:25:04 PDT 2009","NO_QUERY",1194,2015743540,14.938,"Positive",0,"omg i have the exact same bow that emily's wearing in her hair rn but i lost it  i used to wear it all the time! see: http://bit.ly/HA31w","2024-10-28T09:41:35.909509Z","watchasifall"
398,"1","2024-10-28T09:41:43.728066Z","Sat Jun 06 03:08:12 PDT 2009","NO_QUERY",1195,2053066086,5.128,"Positive",4,"http://www.facebook.com/home.php#/profile.php?id=1459462993&amp;ref=profile please be my friend on Fbook too! ","2024-10-28T09:41:43.728066Z","moong24"
399,"1","2024-10-28T09:41:59.599065Z","Sun Jun 07 21:02:07 PDT 2009","NO_QUERY",1196,2072443279,13.559,"Positive",4,"@YoungQ nah...i'm good!! don't have to be to work until tuesday...whoohooo  lol","2024-10-28T09:41:59.599065Z","Indica22"
400,"1","2024-10-28T09:42:07.736485Z","Sat Jun 06 18:30:15 PDT 2009","NO_QUERY",1197,2060227084,6.152,"Neutral",0,"Im trying! I've been tossin and turnin ","2024-10-28T09:42:07.736485Z","mattrivera88"
401,"1","2024-10-28T09:42:12.476526Z","Tue Jun 02 08:56:31 PDT 2009","NO_QUERY",1198,2004917572,2.395,"Positive",4,"Excited for this summer! ","2024-10-28T09:42:12.476526Z","sindermeister"
402,"1","2024-10-28T09:42:22.001399Z","Sat Jun 20 01:57:20 PDT 2009","NO_QUERY",1199,2250944256,6.166,"Negative",0,"im so sad studying far away from home..  so so so sad.!!","2024-10-28T09:42:22.001399Z","setsunayuna"
403,"1","2024-10-28T09:42:28.505582Z","Sun May 31 00:54:10 PDT 2009","NO_QUERY",1200,1978909868,4.074,"Neutral",4,"#wepowder testje.. nothing to see here ","2024-10-28T09:42:28.505582Z","wePowder"
404,"1","2024-10-28T09:42:35.889991Z","Mon Jun 01 19:05:59 PDT 2009","NO_QUERY",1201,1998772473,4.963,"Positive",0,"@love_primaDONNA i miss it so much ","2024-10-28T09:42:35.889991Z","J3RS3YGURL"
405,"1","2024-10-28T09:42:44.023228Z","Sat Jun 20 03:05:01 PDT 2009","NO_QUERY",1202,2251306961,5.553,"Neutral",0,"I want a drum machine. ","2024-10-28T09:42:44.023228Z","electricnet"
406,"1","2024-10-28T09:43:01.303642Z","Mon May 04 06:29:16 PDT 2009","NO_QUERY",1203,1695583592,14.989,"Neutral",0,"@SaucyChp nope just tried her again then, but her fone is still off  proper gutted coz i wanted to see you guys ","2024-10-28T09:43:01.303642Z","alibali123"
407,"1","2024-10-28T09:43:09.739684Z","Fri May 29 17:24:03 PDT 2009","NO_QUERY",1204,1966244251,6.147,"Neutral",0,"@estMay89 been there!  need somewhere NEW","2024-10-28T09:43:09.739684Z","Shakeibra"
408,"1","2024-10-28T09:43:27.882425Z","Sat Apr 18 21:52:36 PDT 2009","NO_QUERY",1205,1556169756,15.619,"Positive",4,"@mileycyrus Miley I really loved the movie! It was really sweet &amp; touching! I can't lie I cried haha. &lt;3 u ","2024-10-28T09:43:27.882425Z","Demi_Lynn"
409,"1","2024-10-28T09:43:36.020247Z","Fri Jun 05 18:19:34 PDT 2009","NO_QUERY",1206,2050244718,5.994,"Neutral",4,"Calming down my A.D.D. my way ","2024-10-28T09:43:36.020247Z","IsseyPhureel"
410,"1","2024-10-28T09:44:07.387289Z","Sun Jun 07 15:20:44 PDT 2009","NO_QUERY",1207,2069146199,6.09,"Neutral",0,"Off to bed now, 7am start tomorrow  night all! X","2024-10-28T09:44:07.387289Z","chelle_louise"
411,"1","2024-10-28T09:44:24.849878Z","Sun May 03 02:26:28 PDT 2009","NO_QUERY",1208,1685855338,15.092,"Neutral",4,"@mpoppel I always expect a good mood from you, Mister BNO. You are breaking the news to me, so you gotta do it gently ","2024-10-28T09:44:24.849878Z","AnnaMVos"
412,"1","2024-10-28T09:44:35.031099Z","Sat Jun 20 10:51:10 PDT 2009","NO_QUERY",1209,2255163076,7.807,"Negative",0,"SEO SEO SEO SEO, I'm sad                        WHY SEO AROUND THE WORLD !","2024-10-28T09:44:35.031099Z","k3z"
413,"1","2024-10-28T09:44:52.597300Z","Sun May 31 03:49:47 PDT 2009","NO_QUERY",1210,1979619667,13.517,"Neutral",0,"on train to Preston skl soon  listnin to secondhand serenade","2024-10-28T09:44:52.597300Z","xleelee13x"
414,"1","2024-10-28T09:45:29.209171Z","Thu Jun 18 20:34:09 PDT 2009","NO_QUERY",1211,2232912437,33.954,"Negative",0,"fuck fuck fuck. lost 2nd round, lost heads up in next 1st round &amp; now playing another 1st round. this week is my last chance ","2024-10-28T09:45:29.209171Z","DominiqueVance"
415,"1","2024-10-28T09:46:00.781706Z","Mon Jun 22 19:18:51 PDT 2009","NO_QUERY",1212,2288556051,26.734,"Negative",0,"@toolface aahh they're separated D:  or divorced?  they never said they were divorced... is there still hope? ","2024-10-28T09:46:00.781706Z","nowsyourchance"
416,"1","2024-10-28T09:46:13.899455Z","Fri May 22 08:09:21 PDT 2009","NO_QUERY",1213,1883191697,10.789,"Neutral",0,"at school with beccabomhouer ,  cant go on fb ","2024-10-28T09:46:13.899455Z","littlemelons"
417,"1","2024-10-28T09:46:29.649235Z","Mon Jun 15 10:16:57 PDT 2009","NO_QUERY",1214,2180300786,13.487,"Neutral",4,"Why goodmorning folks! Just gettin outta bed.. Talk to me ","2024-10-28T09:46:29.650235Z","GL0"
418,"1","2024-10-28T09:46:42.629206Z","Fri Jun 19 03:00:14 PDT 2009","NO_QUERY",1215,2236160559,10.439,"Positive",0,"@thepjmorton I'm wit you dude! Sittin in the Atl Airport waitin to board my flight. Been up all night ","2024-10-28T09:46:42.629206Z","dannivocalz"
419,"1","2024-10-28T09:46:55.368399Z","Sun May 31 09:57:32 PDT 2009","NO_QUERY",1216,1981819731,10.289,"Positive",4,"in Thailand  being a backpacker again makes me happy","2024-10-28T09:46:55.368399Z","joannasaurusrex"
420,"1","2024-10-28T09:46:59.608441Z","Sun Jun 07 09:59:40 PDT 2009","NO_QUERY",1217,2066155485,1.687,"Neutral",4,"Hi Everyone  ","2024-10-28T09:46:59.608441Z","Rosalinex5"
421,"1","2024-10-28T09:47:20.341616Z","Tue Jun 02 13:12:56 PDT 2009","NO_QUERY",1218,2007830759,18.658,"Neutral",4,"@DarcZombie 2k sounds perfectly doable for a short story. But you know if it's shorter they just call it a short short and buy it anyway. ","2024-10-28T09:47:20.341616Z","sherricornelius"
422,"1","2024-10-28T09:47:35.930522Z","Fri May 29 17:24:53 PDT 2009","NO_QUERY",1219,1966251256,13.575,"Positive",4,"we r only 10 followers away from 100!!! everyone should go tell a friend to follow us  we love u. &lt;33","2024-10-28T09:47:35.930522Z","jerseykidzrock"
423,"1","2024-10-28T09:47:43.189564Z","Mon Jun 22 18:33:23 PDT 2009","NO_QUERY",1220,2287980269,4.744,"Negative",0,"@JenCreed uh oh  that's so frustrating!","2024-10-28T09:47:43.189564Z","awesomebrandi"
424,"1","2024-10-28T09:47:56.708170Z","Sun Apr 19 12:16:04 PDT 2009","NO_QUERY",1221,1559874082,10.91,"Neutral",4,"@Mike2u thought the bank would be a bit more up Market if you recomended it  http://twitpic.com/3m0ap","2024-10-28T09:47:56.708170Z","kevdude"
425,"1","2024-10-28T09:48:06.678283Z","Sat May 30 02:59:12 PDT 2009","NO_QUERY",1222,1970227014,7.785,"Neutral",4,"@jaked76 Only if you ask them nicely ","2024-10-28T09:48:06.678283Z","mrshazy"
426,"1","2024-10-28T09:48:20.550697Z","Sat Jun 06 20:42:52 PDT 2009","NO_QUERY",1223,2061364284,11.63,"Neutral",4,"@verwon Not me, I'm usually at the head of the line  As, I'm sure, are you!!","2024-10-28T09:48:20.551647Z","shellykramer"
427,"1","2024-10-28T09:48:34.884445Z","Mon Jun 15 23:05:43 PDT 2009","NO_QUERY",1224,2189034719,11.619,"Positive",4,"@AubreyODay your one fierce bitch! love you Aubrey!!! ","2024-10-28T09:48:34.884445Z","mallypattz"
428,"1","2024-10-28T09:48:47.329766Z","Tue Jun 02 02:10:55 PDT 2009","NO_QUERY",1225,2001819315,10.25,"Neutral",4,"im up, straightening the hair ","2024-10-28T09:48:47.329766Z","leahmansfieldx"
429,"1","2024-10-28T09:48:55.558806Z","Sun Apr 19 08:45:10 PDT 2009","NO_QUERY",1226,1558562504,6.012,"Neutral",4,"@TheEllenShow i'm watching you right now in germany ","2024-10-28T09:48:55.558806Z","Marcis77"
430,"1","2024-10-28T09:49:22.456754Z","Sun May 10 04:55:07 PDT 2009","NO_QUERY",1227,1754087082,24.632,"Neutral",0,"anyone know how to generate smooth lines with in php with GD? i keep generating jaggy, dud lines ","2024-10-28T09:49:22.456754Z","rovingrob"
431,"1","2024-10-28T09:49:49.300060Z","Thu May 28 22:14:41 PDT 2009","NO_QUERY",1228,1956603053,21.669,"Neutral",4,"Feels like sending tons on requests for Paranoid. But its 10 oclock right now. Will do that tomorrow! ","2024-10-28T09:49:49.300060Z","yeemalee"
432,"1","2024-10-28T09:49:58.838216Z","Sun May 31 07:17:39 PDT 2009","NO_QUERY",1229,1980641393,7.336,"Negative",4,"@sweetstarsky ahh well you're gone, but it's up ","2024-10-28T09:49:58.838216Z","NoLeafClover88"
433,"1","2024-10-28T09:50:19.856482Z","Sat May 30 10:13:38 PDT 2009","NO_QUERY",1230,1972968975,17.766,"Positive",4,"@lisahamil Hi Lisa, welcome to Twitter. Don't worry if it doesn't make sense at first. ","2024-10-28T09:50:19.857549Z","KathleenHanover"
434,"1","2024-10-28T09:50:30.754185Z","Sat May 30 00:41:04 PDT 2009","NO_QUERY",1231,1969634400,8.934,"Neutral",0,"@xXFriendXx Your headphones must have short.  Try listening without headphones?","2024-10-28T09:50:30.754185Z","jeannicole"
435,"1","2024-10-28T09:50:46.528832Z","Fri May 22 04:34:17 PDT 2009","NO_QUERY",1232,1881406595,13.583,"Neutral",0,"Thanks to Radio 1's live lounge I now have Black Eyed Peas stuck in my head!!  Boom Boom POW!","2024-10-28T09:50:46.528832Z","RichardFroggatt"
436,"1","2024-10-28T09:51:00.307784Z","Mon Jun 01 12:17:03 PDT 2009","NO_QUERY",1233,1994674744,10.159,"Positive",4,"@Simplybad oh, really thanks! hope ur enjoying ur life too ","2024-10-28T09:51:00.307784Z","inaiie"
437,"1","2024-10-28T09:51:26.042421Z","Sun Jun 07 09:55:28 PDT 2009","NO_QUERY",1234,2066118815,23.21,"Negative",4,"i don't like, what did i do to your heart is like a little bit of country EW! sucks but i think that the lyrics are awesome ","2024-10-28T09:51:26.042421Z","baarbyy"
438,"1","2024-10-28T09:51:37.247660Z","Tue Jun 02 04:34:02 PDT 2009","NO_QUERY",1235,2002561805,7.459,"Positive",4,"at the airport. Have a nice trip fikri..All the best to you ","2024-10-28T09:51:37.247660Z","AJxxvii"
439,"1","2024-10-28T09:51:50.810596Z","Fri Jun 19 19:40:09 PDT 2009","NO_QUERY",1236,2247816365,9.519,"Positive",0,"on my way to scramento, and i am already missing him ","2024-10-28T09:51:50.810596Z","ayyorudy"
440,"1","2024-10-28T09:52:02.295760Z","Fri May 22 03:55:49 PDT 2009","NO_QUERY",1237,1881198910,8.937,"Positive",4,"Listening to Same Mistake by James Blunt... Loving the lyrics ","2024-10-28T09:52:02.295760Z","AAjmal"
441,"1","2024-10-28T09:52:20.222648Z","Mon May 04 00:47:43 PDT 2009","NO_QUERY",1238,1694035333,15.81,"Neutral",4,"I go to &quot;User Experience Roundtable Hamburg - Detlev Fischer on Accessibility, BITV Test&quot; https://www.xing.com/events/333622 Don't miss! ","2024-10-28T09:52:20.222648Z","one2go"
442,"1","2024-10-28T09:52:35.268185Z","Sun May 31 15:07:51 PDT 2009","NO_QUERY",1239,1984449963,12.664,"Neutral",4,"@JonathanRKnight What airline are you on?  I want in flight internet too! ","2024-10-28T09:52:35.268185Z","KatieH97"
443,"1","2024-10-28T09:52:46.295731Z","Fri May 29 12:17:14 PDT 2009","NO_QUERY",1240,1963154750,8.266,"Negative",0,"is fairly upset at the fact the twitter/bgt session will have to commence without Sam.. ","2024-10-28T09:52:46.295731Z","lookitslizzle"
444,"1","2024-10-28T09:53:06.272292Z","Thu Jun 25 06:16:47 PDT 2009","NO_QUERY",1241,2325922390,17.602,"Negative",0,"@Boogaloo1 it's awful - felt such a dick. EVERYONE was pointing and laughing. Never felt such a silly sausage... ","2024-10-28T09:53:06.272292Z","wide_receiver"
445,"1","2024-10-28T09:53:21.554567Z","Fri May 29 08:19:17 PDT 2009","NO_QUERY",1242,1960667125,11.958,"Positive",0,"@Mandelin Omg i'm on a one year work permit! Going home end of June...i'm really gna miss it   #canada","2024-10-28T09:53:21.554567Z","Shardonay"
446,"1","2024-10-28T09:53:36.546183Z","Sat Jun 06 23:15:31 PDT 2009","NO_QUERY",1243,2062447485,12.687,"Neutral",4,"it's 2:15 am and im sitting here..... being tired good night ","2024-10-28T09:53:36.546183Z","MisterKenzie"
447,"1","2024-10-28T09:53:47.471476Z","Sun Apr 19 10:14:53 PDT 2009","NO_QUERY",1244,1559096084,7.647,"Negative",0,"there is no god, AGF scored now ","2024-10-28T09:53:47.472479Z","Riccoz"
448,"1","2024-10-28T09:54:06.406236Z","Sun Jun 07 12:34:16 PDT 2009","NO_QUERY",1245,2067565900,16.478,"Negative",0,"doorbells being rung during naptime SUCK! blah. Lucas won't go back down but still needs longer ","2024-10-28T09:54:06.406236Z","KristinCB"
449,"1","2024-10-28T09:54:24.618974Z","Sat Jun 20 21:34:27 PDT 2009","NO_QUERY",1246,2261920175,15.854,"Negative",0,"@Arktist Some have said that carrying the Qu'ran does not stop them from beating them, so I don't know if that helps.  #iranelection","2024-10-28T09:54:24.618974Z","nvartist"
450,"1","2024-10-28T09:54:36.534740Z","Fri Jun 19 03:30:58 PDT 2009","NO_QUERY",1247,2236361993,9.616,"Negative",0,"i should still be sleeping right now ","2024-10-28T09:54:36.534740Z","DarleneVadasz"
451,"1","2024-10-28T09:55:01.430190Z","Sat Jun 06 18:19:47 PDT 2009","NO_QUERY",1248,2060136294,21.773,"Negative",4,"@BiddyMcBidson I could have told you that. The zoom totally sucks on that thing. But yes, otherwise, lovely. ","2024-10-28T09:55:01.430190Z","mooshinindy"
452,"1","2024-10-28T09:55:08.477395Z","Sun May 31 05:47:14 PDT 2009","NO_QUERY",1249,1980129139,4.72,"Neutral",0,"@Kaylakeane Awh sorry  You going Dun Laoighre today?","2024-10-28T09:55:08.477395Z","allyquinn"
453,"1","2024-10-28T09:55:13.195996Z","Mon Jun 01 20:37:50 PDT 2009","NO_QUERY",1250,1999676837,2.935,"Neutral",0,"@soakemi  really?","2024-10-28T09:55:13.195996Z","YungHaze"
454,"1","2024-10-28T09:55:31.661685Z","Mon Jun 01 01:20:08 PDT 2009","NO_QUERY",1251,1989382631,16.062,"Neutral",4,"Have family history of diabetes as well, so better safe than sorry hey? ","2024-10-28T09:55:31.661685Z","Paulo_Duarte"
455,"1","2024-10-28T09:55:47.056432Z","Tue Jun 23 13:35:39 PDT 2009","NO_QUERY",1252,2299988183,12.814,"Neutral",0,"@CrystalMonaye thats wassup i feel like doin sumthin but idk what  lol","2024-10-28T09:55:47.056432Z","SteveHarvin"
456,"1","2024-10-28T09:55:58.836952Z","Fri May 22 03:05:35 PDT 2009","NO_QUERY",1253,1880955498,7.694,"Neutral",4,"@DavidAhaHariz okayyy i give you a permission to ask arief for gal-1 ","2024-10-28T09:55:58.836952Z","Helmimo"
457,"1","2024-10-28T09:56:13.889487Z","Sat May 30 00:39:15 PDT 2009","NO_QUERY",1254,1969625566,12.863,"Positive",4,"@xCarCrashHearts @nikkixgoesxRAWR i love when people on twitter continue on from the lyrics i post ","2024-10-28T09:56:13.889487Z","xLakeEffectKid"
458,"1","2024-10-28T09:56:23.020447Z","Sun Jun 07 13:37:55 PDT 2009","NO_QUERY",1255,2068177093,6.496,"Neutral",4,"Packing, cleaning, getting ready for Young Hollywood Awards. Then NYC. ","2024-10-28T09:56:23.020447Z","susanyara"
459,"1","2024-10-28T09:56:40.258410Z","Sun Jun 07 19:47:53 PDT 2009","NO_QUERY",1256,2071702843,14.93,"Neutral",0,"I have to do about a million things before tomorrow.  I'm drinking coffee at a quarter to 8 to stave off the sleepies until I am done. ","2024-10-28T09:56:40.258410Z","faerieflings"
460,"1","2024-10-28T09:57:04.179069Z","Sun Jun 07 10:01:25 PDT 2009","NO_QUERY",1257,2066172743,14.257,"Positive",4,"@AmandaHarkin HECK YEAH THEY ARE!!! haha. I'm watching Take Me Home again right now!! ","2024-10-28T09:57:04.179069Z","heatherharkin"
461,"1","2024-10-28T09:57:16.679654Z","Wed Jun 17 23:10:00 PDT 2009","NO_QUERY",1258,2218796584,9.472,"Neutral",0,"Keep it goin' BBs! I'm getting kicked off of the computer. ","2024-10-28T09:57:16.679654Z","DareYouToMove"
462,"1","2024-10-28T09:57:31.862354Z","Fri May 29 11:02:52 PDT 2009","NO_QUERY",1259,1962438938,12.654,"Positive",4,"@IzAlistEnt or ur jus a fat ass  haha jk jk","2024-10-28T09:57:31.862354Z","lilkabir"
463,"1","2024-10-28T09:57:45.594177Z","Sun Jun 14 23:45:50 PDT 2009","NO_QUERY",1260,2174972074,10.017,"Positive",4,"WOW! Amazing how many people wanna tell me about this muffler salesman! ","2024-10-28T09:57:45.595199Z","consistenthits"
464,"1","2024-10-28T09:57:58.917917Z","Sun Jun 07 15:29:53 PDT 2009","NO_QUERY",1261,2069229711,11.094,"Negative",4,"FINALLY got our warped ticketsssss ","2024-10-28T09:57:58.917917Z","xdani24"
465,"1","2024-10-28T09:58:09.258010Z","Mon May 18 04:06:33 PDT 2009","NO_QUERY",1262,1834759568,8.007,"Positive",4,"@katyperry hi! I LOVE your song WAKING UP IN VEGAS and its music video ","2024-10-28T09:58:09.258010Z","mika_abitria"
466,"1","2024-10-28T09:58:19.728554Z","Fri May 29 21:58:12 PDT 2009","NO_QUERY",1263,1968680551,7.433,"Neutral",4,"@stormey09 fly over and we shall go ","2024-10-28T09:58:19.728554Z","Haboushy"
467,"1","2024-10-28T09:58:31.727505Z","Tue Jun 16 02:45:27 PDT 2009","NO_QUERY",1264,2190447723,9.737,"Neutral",0,"http://twitpic.com/7j7qs - This pier warm't so lucky ","2024-10-28T09:58:31.728507Z","simsyg"
468,"1","2024-10-28T09:58:44.343114Z","Fri Jun 05 10:18:54 PDT 2009","NO_QUERY",1265,2045154149,9.928,"Positive",4,"@JHo25 omg!  it's you!   How are you doing, gorgeous!","2024-10-28T09:58:44.343114Z","Callie_Fauxnia"
469,"1","2024-10-28T09:58:55.125300Z","Sun May 31 02:40:01 PDT 2009","NO_QUERY",1266,1979349679,7.751,"Positive",4,"@HubUK hehehe  luckily, I will never suffer that fate  (I have a natural tan ;) )","2024-10-28T09:58:55.125300Z","cookiemonster82"
470,"1","2024-10-28T09:59:00.189450Z","Mon Jun 01 00:24:20 PDT 2009","NO_QUERY",1267,1989118443,2.797,"Neutral",0,"@mattuk Yes it is ","2024-10-28T09:59:00.189450Z","bleau"
471,"1","2024-10-28T09:59:13.523945Z","Tue Jun 02 19:06:47 PDT 2009","NO_QUERY",1268,2011497594,10.675,"Negative",0,"I think I just ruin my night ","2024-10-28T09:59:13.523945Z","myoshia212"
472,"1","2024-10-28T09:59:38.973127Z","Sun May 17 11:12:39 PDT 2009","NO_QUERY",1269,1827675228,22.416,"Neutral",4,"opening up our pool today ","2024-10-28T09:59:38.973127Z","lukar14"
473,"1","2024-10-28T10:00:01.159068Z","Thu Jun 25 02:51:19 PDT 2009","NO_QUERY",1270,2324317116,19.662,"Neutral",0,"@kezbat no luck. He can't get his vacant head around it. His words, not mine. I tried very hard though. ","2024-10-28T10:00:01.159068Z","TiernanDouieb"
474,"1","2024-10-28T10:00:11.185608Z","Fri May 29 09:39:25 PDT 2009","NO_QUERY",1271,1961537936,7.308,"Neutral",0,"everyone's abandoning the office... I still have 5 hours to go  ","2024-10-28T10:00:11.185608Z","kirth"
475,"1","2024-10-28T10:00:32.438746Z","Sat Jun 20 09:47:52 PDT 2009","NO_QUERY",1272,2254469942,17.731,"Negative",0,"emily has to leave tomorrow. sad . i start work on monday. also sad ","2024-10-28T10:00:32.438746Z","surrahw"
476,"1","2024-10-28T10:00:49.664991Z","Fri Jun 05 16:27:58 PDT 2009","NO_QUERY",1273,2049197920,14.566,"Negative",0,"is rereading &quot;PCI Compliance&quot; book, first edition, and realizing just how horrible some chapters are (not, not the ones I wrote...) ","2024-10-28T10:00:49.664991Z","anton_chuvakin"
477,"1","2024-10-28T10:00:57.808785Z","Tue Jun 16 00:48:20 PDT 2009","NO_QUERY",1274,2189747830,5.519,"Negative",0,"Standing in the airport. Not going anywhere just working! ","2024-10-28T10:00:57.808785Z","JadeyBee1"
478,"1","2024-10-28T10:01:10.543964Z","Sat May 30 22:33:23 PDT 2009","NO_QUERY",1275,1978145868,7.567,"Positive",4,"Goodnight  I love my husband.","2024-10-28T10:01:10.543964Z","AvonLady85"
479,"1","2024-10-28T10:01:18.277859Z","Sun May 17 11:10:21 PDT 2009","NO_QUERY",1276,1827657192,5.496,"Positive",4,"just got an amazing smoothe from my mum ","2024-10-28T10:01:18.277859Z","mariapersson"
480,"1","2024-10-28T10:01:29.215978Z","Mon May 11 23:33:28 PDT 2009","NO_QUERY",1277,1771209479,8.659,"Neutral",4,"@yupitsElizabeth Hi Elizabeth, I just added you on Myspace ","2024-10-28T10:01:29.215978Z","TonysTopTalent"
481,"1","2024-10-28T10:01:37.736972Z","Mon May 18 06:28:44 PDT 2009","NO_QUERY",1278,1835657630,5.727,"Neutral",4,"@judez_xo I sent you that message. ","2024-10-28T10:01:37.736972Z","DazzleMeThis"
482,"1","2024-10-28T10:01:47.686131Z","Sun Jun 07 16:21:18 PDT 2009","NO_QUERY",1279,2069695064,7.808,"Positive",4,"@stevieness  nope! infact i feel better! aha ","2024-10-28T10:01:47.686131Z","abjo17"
483,"1","2024-10-28T10:02:01.978668Z","Sun Jun 07 11:08:31 PDT 2009","NO_QUERY",1280,2066771885,11.982,"Neutral",4,"@vikramnakai Hi paajiвЂ¦ everything is perfect back hereвЂ¦ only the weather is not rightвЂ¦  Where are u these daysвЂ¦ Howz photography goin on ?","2024-10-28T10:02:01.978668Z","PorasChaudhary"
484,"1","2024-10-28T10:02:11.128042Z","Fri Jun 19 21:14:51 PDT 2009","NO_QUERY",1281,2248825800,6.422,"Negative",0,"Jus waiting to pass time sooooo bored ","2024-10-28T10:02:11.128042Z","KamiJae12"
485,"1","2024-10-28T10:02:21.670732Z","Fri Jun 19 10:58:06 PDT 2009","NO_QUERY",1282,2241451141,8.019,"Neutral",0,"omg someone told me that my saynow wasnt activated.. is that true? ","2024-10-28T10:02:21.670732Z","noahcyrus98"
486,"1","2024-10-28T10:02:36.759526Z","Mon Apr 20 01:08:16 PDT 2009","NO_QUERY",1283,1563974653,12.449,"Positive",4,"Morning world. It's a beautiful day  Here's hoping for some pathetic fallacy","2024-10-28T10:02:36.759526Z","OneRedSock"
487,"1","2024-10-28T10:02:56.259975Z","Sun May 31 15:55:35 PDT 2009","NO_QUERY",1284,1984846426,17.042,"Positive",0,"@wumples oh you poor thing!  I had a couple of impressive sneeze attacks today.","2024-10-28T10:02:56.259975Z","terriaminute"
488,"1","2024-10-28T10:03:09.101669Z","Sat Jun 06 22:33:22 PDT 2009","NO_QUERY",1285,2062188400,9.99,"Positive",4,"@wasatchwoman did I tell you how much I LOVE LOVE LOVE my bike jersey? thank you!! ","2024-10-28T10:03:09.101669Z","startupprincess"
489,"1","2024-10-28T10:03:28.304648Z","Sat Jun 20 01:40:40 PDT 2009","NO_QUERY",1286,2250852277,16.858,"Neutral",0,"Morning all on this lovely sunny saturday and I've got a cold. What's new ","2024-10-28T10:03:28.304648Z","gloom1st"
490,"1","2024-10-28T10:03:51.661815Z","Sun May 31 02:50:14 PDT 2009","NO_QUERY",1287,1979389188,20.851,"Neutral",4,"@jasdeep  ya, the fact that this production is from when Asmita was in it's 'golden age' makes it promising. Dario Fo by himself is a gem!","2024-10-28T10:03:51.661815Z","sepiaverse"
491,"1","2024-10-28T10:04:13.812373Z","Tue Apr 07 04:54:37 PDT 2009","NO_QUERY",1288,1469029538,18.492,"Neutral",4,"@lukemarsden Darnell asked me to go to that! Cant make it though, have a good time ","2024-10-28T10:04:13.812373Z","Chloe_lloyd"
492,"1","2024-10-28T10:04:29.893226Z","Sun Jun 07 12:35:36 PDT 2009","NO_QUERY",1289,2067578521,13.713,"Negative",0,"Yesterday, good legs, but i missed the leading group , finished as 40st. Today in the leading group, but then a crash.  It hurts.","2024-10-28T10:04:29.893226Z","RestoreMagnus"
493,"1","2024-10-28T10:04:40.677449Z","Sat May 30 12:41:06 PDT 2009","NO_QUERY",1290,1974221331,6.966,"Positive",4,"@SaucyChp wow. how smooth are your legs? ","2024-10-28T10:04:40.677449Z","jhs2"
494,"1","2024-10-28T10:04:56.966676Z","Fri May 29 07:41:11 PDT 2009","NO_QUERY",1291,1960263541,13.441,"Negative",0,"Omfg.lmao.lassetti was right... those bangs did look bad.  lmao","2024-10-28T10:04:56.966676Z","Twist_er"
495,"1","2024-10-28T10:05:08.408647Z","Tue Jun 16 08:26:37 PDT 2009","NO_QUERY",1292,2193426865,7.736,"Positive",4,"@eleanorc  That'll be fine. 6 sounds good. Thank you! (really really appreciate it  )","2024-10-28T10:05:08.408647Z","spot2805"
496,"1","2024-10-28T10:05:16.253575Z","Mon Jun 01 07:32:43 PDT 2009","NO_QUERY",1293,1991720401,5.36,"Positive",4,"@bachc1987 thanks! ill try ","2024-10-28T10:05:16.253575Z","DanyellJoy"
497,"1","2024-10-28T10:05:25.250909Z","Tue May 26 22:23:40 PDT 2009","NO_QUERY",1294,1932861738,6.635,"Neutral",4,"@1Republic   do u like mexican food=? then, come to mexico!!, i'll be waiting for you  ","2024-10-28T10:05:25.250909Z","gisari"
498,"1","2024-10-28T10:05:37.871780Z","Fri Jun 05 21:26:31 PDT 2009","NO_QUERY",1295,2051272747,10.351,"Positive",4,"taking the SAT's tomorrow!! wish me luck ","2024-10-28T10:05:37.871780Z","erinxoh"
499,"1","2024-10-28T10:05:58.342859Z","Fri Jun 19 05:12:59 PDT 2009","NO_QUERY",1296,2237117909,17.648,"Neutral",0,"So I can sync music to my iPhone, but if I try to sync any app iTunes crashes  is there any way to clear all the app data from the phone?","2024-10-28T10:05:58.342859Z","cwalsh"
500,"1","2024-10-28T10:06:17.765179Z","Sat Jun 06 19:21:59 PDT 2009","NO_QUERY",1297,2060678764,16.706,"Neutral",0,"@HOTTVampChick I think of Carradine now when I hear that song. ","2024-10-28T10:06:17.765179Z","no_surprises"
501,"1","2024-10-28T10:06:25.829479Z","Fri Jun 19 11:00:46 PDT 2009","NO_QUERY",1298,2241488658,5.801,"Negative",0,"looks like a packed flight again ","2024-10-28T10:06:25.829479Z","richard_eklow83"
502,"1","2024-10-28T10:07:05.401111Z","Mon May 18 02:51:44 PDT 2009","NO_QUERY",1299,1834419358,37.239,"Positive",4,"@willowj sun backing on magnetic island.... It's a hard life I tell you... Jet skiing, sunsets, pina coladas ","2024-10-28T10:07:05.401111Z","Jennaehalliday"
503,"1","2024-10-28T10:07:12.208551Z","Sun May 17 18:27:05 PDT 2009","NO_QUERY",1300,1831219304,3.705,"Neutral",4,"@nathaliek ","2024-10-28T10:07:12.208551Z","BCon87"
504,"1","2024-10-28T10:40:25.137323Z","Tue Apr 07 04:39:28 PDT 2009","NO_QUERY",1301,1468972905,25.73,"Positive",4,"@cutoutandkeep Love your buttons. I'm looking at doing a few projects so I'll sign up to cut out and keep. It looks like fun ","2024-10-28T10:40:25.137323Z","Threads_Imagine"
